Model Combination,R² Score,MAE,MSE,RMSE
"('XGBoost', 'Gradient_Boosting', 'CatBoost', 'LightGBM')",0.9911968936820603,3.9033469547762265,35.52750145200017,5.960495067693637
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911918363105837,3.8987737849018536,35.54791194870322,5.9622069696298885
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911918314356762,3.8987371209183164,35.54793162281312,5.962208619531282
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911917864617505,3.898543236022062,35.54811312819942,5.962223840833168
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.991191751553715,3.8986071193221723,35.548254009751695,5.962235655335312
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.991191748162738,3.8985788749784414,35.548267695027604,5.962236802998318
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911917058076831,3.8983944962085073,35.54843863119738,5.962251137883859
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911913834742161,3.8991858239264574,35.54973950185647,5.962360229125415
"('Linear_Regression', 'Lasso_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911913791765721,3.899160787193448,35.549756846251356,5.962361683615927
"('Lasso_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.991191331174166,3.8969341738780665,35.54995057395237,5.962377929480181
"('Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911913290231581,3.8989798162804186,35.549959254971895,5.962378657463135
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911912995212734,3.8990318157799306,35.550078318427026,5.962388642014795
"('Linear_Regression', 'Lasso_Regression', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911912966027434,3.8990135651988664,35.550090097005324,5.962389629754611
"('Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911912493439213,3.8988412094630305,35.55028082375663,5.962405623886774
"('Lasso_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911912355487884,3.8966985712458726,35.55033649803669,5.962410292661575
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911908986334401,3.896524600170493,35.55169621812756,5.9625243159359576
"('Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911908025513723,3.896172635157135,35.55208398531841,5.9625568328795335
"('Lasso_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.991190777531781,3.8971855168217493,35.55218495917145,5.962565300201873
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911907774286224,3.89625698927714,35.55218537549838,5.962565335113602
"('Linear_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911907545383056,3.8961000320562786,35.55227775604331,5.9625730818199045
"('Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911906871503174,3.8959144152519634,35.552549719911845,5.962595887691186
"('Lasso_Regression', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911906814479372,3.8969668857233373,35.552572733529296,5.962597817522937
"('Linear_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911906394072316,3.8958360550496782,35.55274240105059,5.962612045156937
"('Linear_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911903054078444,3.8967446363002796,35.5540903529314,5.962725077758608
"('Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911901976246413,3.8963757828196615,35.554525343463624,5.962761553463598
"('Linear_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911901822621586,3.896461817377167,35.554587343240364,5.962766752375978
"('Linear_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911901468031028,3.8963008299146447,35.554730448595336,5.962778752276101
"('Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911900806589021,3.896123588661763,35.55499739279698,5.962801136445603
"('Linear_Regression', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911900300585098,3.896050049068759,35.555201605428806,5.9628182603051725
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911897623819574,3.8985520129854594,35.55628189217785,5.962908844865721
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911897598328583,3.8985321314266876,35.556292179810505,5.962909707501071
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911897297027956,3.8987133175466036,35.55641377846046,5.962919903743506
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'XGBoost', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911897264154407,3.8986905121416093,35.556427045539614,5.962921016208383
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.99118971695264,3.898363800876449,35.556465235429755,5.9629242184879185
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911896817193303,3.898510745763851,35.556607429720856,5.9629361416772575
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911893088940387,3.898992479103614,35.55811207485534,5.963062306806406
"('Linear_Regression', 'Lasso_Regression', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911893067579715,3.8989748789037373,35.55812069557709,5.96306302964987
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911892756556405,3.8991498535661795,35.55824621809944,5.963073554644404
"('Linear_Regression', 'Lasso_Regression', 'XGBoost', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911892728342305,3.8991323493915746,35.55825760472163,5.963074509405499
"('Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911892590645148,3.898793480870742,35.5583131764228,5.963079169055431
"('Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.991189223124467,3.898943188922447,35.558458222961775,5.963091331093444
"('Lasso_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911892012679423,3.896636026471094,35.55854643133788,5.9630987272841525
"('Lasso_Regression', 'Random_Forest', 'XGBoost', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.991189173403053,3.8967699024100892,35.55865888822036,5.963108156676379
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911888227064104,3.8963072932309273,35.560074226742074,5.963226830059551
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911888079204635,3.8964108464500433,35.560133899740485,5.963231833472558
"('Ridge_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911887327706129,3.8959713876169784,35.56043718886695,5.963257263347519
"('Ridge_Regression', 'Random_Forest', 'XGBoost', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911887159523961,3.8960768047430427,35.56050506368274,5.963262954430464
"('Linear_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911886933449164,3.8959137656166805,35.56059630275652,5.9632706045220285
"('Linear_Regression', 'Random_Forest', 'XGBoost', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911886767383117,3.896021721185288,35.56066332355048,5.963276223985476
"('Lasso_Regression', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911886408686488,3.896928107379476,35.560808086030434,5.963288361804285
"('Lasso_Regression', 'XGBoost', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911886130043793,3.8970679739055747,35.56092054041177,5.963297790686942
"('Linear_Regression', 'Ridge_Regression', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911882285766493,3.8966074025263335,35.56247201056817,5.963427874181775
"('Linear_Regression', 'Ridge_Regression', 'XGBoost', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911882144696371,3.8967167401390226,35.56252894352785,5.9634326476894035
"('Ridge_Regression', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911881273033063,3.89624666910099,35.56288072866273,5.9634621428045245
"('Ridge_Regression', 'XGBoost', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911881110913888,3.896347806525978,35.56294615658129,5.963467628534701
"('Linear_Regression', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911880854447244,3.896191982378211,35.56304966117074,5.963476306750177
"('Linear_Regression', 'XGBoost', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911880694713024,3.896293153528627,35.5631141265711,5.963481711766298
"('Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911874105625046,3.896785157723448,35.565773345081645,5.963704666151875
"('Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911871169013879,3.8964523565617415,35.56695850011368,5.963804029318341
"('XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911867746853537,3.8971083461292575,35.568339612667906,5.963919819436534
"('XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911864774444172,3.896798408938454,35.569539215106225,5.964020390232266
"('Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911861471730871,3.8966552700236696,35.57087212132543,5.964132134797604
"('Random_Forest', 'XGBoost', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911861216067722,3.8965516557533824,35.570975301641035,5.964140784860887
"('XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911855143604963,3.8969544617768856,35.573426020985956,5.964346235840602
"('XGBoost', 'Gradient_Boosting', 'CatBoost', 'MLP_Regressor')",0.9911854874959486,3.8968583620707298,35.57353444069893,5.964355324819182
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911666009249254,3.9039008984620103,35.64975670307026,5.970741721350058
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911664169096233,3.903927856736895,35.65049935045838,5.970803911573246
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911663719792826,3.9042551012520392,35.650680679944315,5.970819096233306
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911663393048634,3.9037142148433754,35.65081254708671,5.970830138857302
"('Lasso_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911662373061199,3.903084232570001,35.65122419274673,5.970864610150421
"('Linear_Regression', 'Lasso_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911661916789307,3.9042205179885943,35.65140833456778,5.97088003016036
"('Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.991166104037118,3.904008891370123,35.65176203864855,5.970909649178134
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911660721109712,3.9026365141702453,35.651890885919634,5.97092043875311
"('Lasso_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911659679753978,3.903314936927255,35.65231115537911,5.970955631670622
"('Linear_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911657662731472,3.902947906430155,35.65312518360325,5.971023796938281
"('Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911657403539703,3.902195015112548,35.65322978799638,5.971032556266661
"('Linear_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911656128243767,3.902117911689928,35.65374447084352,5.971075654423038
"('Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911654205795725,3.9024114974708235,35.65452033078603,5.971140622258534
"('Linear_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911652904905565,3.90231708267739,35.65504534292791,5.971184584563428
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.991164882580577,3.9051661687499326,35.65669158254639,5.971322431634921
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911646820092592,3.905425926900237,35.6575010465617,5.971390210542408
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.991164626506709,3.905113521731752,35.657725043280465,5.971408966339558
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911645606452878,3.904855962171092,35.657990846243116,5.971431222600082
"('Lasso_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911645134952186,3.9044527480818227,35.65818113409055,5.971447155764719
"('Linear_Regression', 'Lasso_Regression', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911644306525279,3.9054359374254743,35.65851546991534,5.971475150238452
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911644081041056,3.9039289877929324,35.65860647064637,5.9714827698525905
"('Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911643540173378,3.9051771424923514,35.658824753562705,5.971501046936416
"('Lasso_Regression', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911642842495014,3.9046648367903476,35.65910632200188,5.971524622908448
"('Linear_Regression', 'Ridge_Regression', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911641387399998,3.904058445670699,35.65969356800857,5.971573793231443
"('Ridge_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.991164013787076,3.9035105130245866,35.66019785195366,5.9716160167875545
"('Linear_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911638524910994,3.903418307134277,35.660848808881205,5.971670520790745
"('Ridge_Regression', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911637308625465,3.903718913762585,35.6613396763585,5.971711620327835
"('Linear_Regression', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911635671650451,3.9036535244425408,35.66200032533939,5.971766934948097
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911603392796589,3.902915180061334,35.6750273976709,5.972857557122127
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911601813209516,3.902891654184356,35.67566488607545,5.972910922328865
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost')",0.991160153772205,3.9032517365040755,35.67577606707237,5.9729202294248305
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9911601043480938,3.9026900857538935,35.675975532478965,5.972936926879353
